SMILES,CID,orders,comments
Cc1ccncc1NC(=O)C(C)c1cccc(Cl)c1,TRY-UNI-714a760b-18,20200331_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)NCc1cccc(Cl)c1,TRY-UNI-1fd04853-5,20200331_moonshot_to_enamine.csv,
CC(C)N(C)C(=O)C1CCN(C(=O)CCl)CC1,VIR-GIT-7b3d3065-3,20200331_moonshot_to_enamine.csv,
O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCOCC1,GIA-UNK-eaadd1d4-3,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-4,20200331_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)NCc1ccc(Cl)cc1,TRY-UNI-1fd04853-7,20200331_moonshot_to_enamine.csv,
N#Cc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1,TRY-UNI-1fd04853-8,20200331_moonshot_to_enamine.csv,
O=C(CCl)N1CCC(C(=O)N2CCCCC2)CC1,VIR-GIT-7b3d3065-2,20200331_moonshot_to_enamine.csv,
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-4,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)Nc1cccc(C(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-6,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1,MAK-UNK-6435e6c2-1,20200331_moonshot_to_enamine.csv,
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,ALE-UNK-fca05062-1,20200331_moonshot_to_enamine.csv,
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,ALE-UNK-fca05062-2,20200331_moonshot_to_enamine.csv,
N#Cc1ccc(NC(=O)Nc2cccnc2)cc1,ANN-UNI-26382800-3,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)c1cc(Cl)ccc1O,CHR-SOS-7098f804-11,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)c1cccc(Cl)c1,CHR-SOS-7098f804-12,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccccc1)c1cc(Cl)ccc1O,CHR-SOS-7098f804-7,20200331_moonshot_to_enamine.csv,
O=C(CCl)NC(CO)c1cccc(Cl)c1,DAV-CRI-3edb475e-4,20200331_moonshot_to_enamine.csv,
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,DAV-UNI-bdcebb58-2,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC1,LON-WEI-b8d98729-4,20200331_moonshot_to_enamine.csv,
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(Cc2cccc(C#N)c2)CC1,PAT-UNK-b2d83456-1,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(NC(=O)Nc2cccnc2)c1,DAR-DIA-23aa0b97-5,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(C2CCNc3ccc(Cl)cc32)CC1,KIM-UNI-7d12df64-4,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)c1cc(Cl)ccc1-c1ccccc1,CHR-SOS-7098f804-14,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,DAR-DIA-23aa0b97-8,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1ccc2nc[nH]c2c1,GAB-REV-70cc3ca5-18,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)NCCBr,ALE-HEI-f28a35b5-13,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,GAB-REV-70cc3ca5-6,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CNc1ccnc2ccccc12,GAB-REV-70cc3ca5-4,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN(C)S(=O)(=O)c1cccc2cccnc12,GAB-REV-70cc3ca5-8,20200331_moonshot_to_enamine.csv,
NC(=O)CCN(C(=O)CCl)C1CCS(=O)(=O)C1,DAN-PUR-6788a628-2,20200331_moonshot_to_enamine.csv,
CCC(C)(C)CCN(Cc1ccsc1)C(=O)Cn1nnc2ccccc21,RUT-UNI-630c5802-20,20200331_moonshot_to_enamine.csv,
O=C(C1CCCN(c2ccncc2)C1)N1CCCCC1,GIA-UNK-30c7cb75-4,20200331_moonshot_to_enamine.csv,
O=C(Nc1cnccc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-10,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)Oc1cc(O)cc(Cl)c1,AGN-NEW-891393a6-2,20200331_moonshot_to_enamine.csv,
Nc1cncc(NC(=O)Nc2cccc(Cl)c2)c1,DAR-DIA-23aa0b97-13,20200331_moonshot_to_enamine.csv,
O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccnc1,STE-KUL-2e0d2e88-3,20200331_moonshot_to_enamine.csv,
N#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b24fe3-4,20200331_moonshot_to_enamine.csv,
O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,STE-KUL-2e0d2e88-2,20200331_moonshot_to_enamine.csv,
O=C(CCl)N(c1cccnc1)C1CCS(=O)(=O)C1,DAN-PUR-3907f623-3,20200331_moonshot_to_enamine.csv,
Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,WAR-XCH-eb7b662f-5,20200331_moonshot_to_enamine.csv,
Cc1ccc(NC(=O)Cc2cc3cccnc3[nH]2)s1,DAR-DIA-842b4336-18,20200331_moonshot_to_enamine.csv,
O=C(NCCNc1ccnc2cc(Cl)ccc12)Nc1ccc(F)cc1,GAB-FAC-880f6604-1,20200331_moonshot_to_enamine.csv,
O=C(C1CCCN(c2ccncc2)C1)N1CCOCC1,GIA-UNK-30c7cb75-5,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(NC(=O)Nc2c[nH]c3ncccc23)c1,DAR-DIA-23aa0b97-11,20200331_moonshot_to_enamine.csv,
O=C(CC(=O)Nc1ccncc1)Nc1ccccc1,GIA-UNK-3f36037a-7,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Nc1cccc(Cl)c1,TRY-UNI-714a760b-9,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)Nc1cc(O)cc(Cl)c1,WAR-XCH-eb7b662f-4,20200331_moonshot_to_enamine.csv,
CNC(=O)OC1CCN(S(=O)(=O)c2ccccc2)CC1,GIA-UNK-595fac82-4,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CNC(=O)Cc1cccnc1,GAB-REV-70cc3ca5-13,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)N(CCC1CCCCC1)c1cccc(Cl)c1,JOR-UNI-2fc98d0b-12,20200331_moonshot_to_enamine.csv,
O=C(NCCN1CCN(C(=O)CCl)CC1)c1ccccc1,STE-KUL-2e0d2e88-1,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(NC(=O)Cc2cncc(N)c2)c1,DAR-DIA-23aa0b97-3,20200331_moonshot_to_enamine.csv,
N#Cc1cncc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23aa0b97-2,20200331_moonshot_to_enamine.csv,
N#Cc1cncc(NC(=O)Cc2cncc(N)c2)c1,DAR-DIA-23aa0b97-7,20200331_moonshot_to_enamine.csv,
CNC(=O)OC1CCN(C(=O)c2ccncc2)CC1,GIA-UNK-595fac82-3,20200331_moonshot_to_enamine.csv,
O=C(CC(=O)N1CCOCC1)NC1CCCCC1,GIA-UNK-3f36037a-1,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)C(C)c1cccc(C#N)c1,TRY-UNI-714a760b-21,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e937068-1,20200331_moonshot_to_enamine.csv,
O=C(Nc1cnccc1Cl)c1cccc(Cl)c1,CHR-SOS-7098f804-21,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCNc1ccc(S(N)(=O)=O)cc1,GAB-REV-70cc3ca5-3,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCCBr,ALE-HEI-f28a35b5-12,20200331_moonshot_to_enamine.csv,
CNC(=O)OC1CCN(C(=O)c2ccccc2)CC1,GIA-UNK-595fac82-2,20200331_moonshot_to_enamine.csv,
N#Cc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,TRY-UNI-1fd04853-10,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)N(CCN1CCOCC1)c1cccc(Cl)c1,JOR-UNI-2fc98d0b-6,20200331_moonshot_to_enamine.csv,
CC(=O)Nc1ccc(NCC(=O)Nc2cnccc2C)cc1,GAB-REV-70cc3ca5-21,20200331_moonshot_to_enamine.csv,
Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,AGN-NEW-c7b24fe3-3,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1,TRY-UNI-714a760b-3,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-2,20200331_moonshot_to_enamine.csv,
CNCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e79267-5,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)Nc1ccc(Cl)s1,DAR-DIA-842b4336-4,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Nc1cccc(Cl)c1,TRY-UNI-714a760b-12,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Nc1cccc(C#N)c1,TRY-UNI-714a760b-24,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCc1nc2cc(Cl)ccc2o1,GAB-REV-70cc3ca5-22,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)C(C)c1ccccc1,TRY-UNI-714a760b-14,20200331_moonshot_to_enamine.csv,
COc1cc(Cl)cc(OC(=O)Nc2cccnc2)c1,AGN-NEW-891393a6-1,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Cc1cccc(C#N)c1,TRY-UNI-714a760b-19,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)C(C)c1cccc(Cl)c1,TRY-UNI-714a760b-15,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Nc1cncc(C#N)c1,CHR-SOS-363cfb78-2,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Cc1ccccc1,TRY-UNI-714a760b-2,20200331_moonshot_to_enamine.csv,
N#Cc1cncc(NC(=O)Cc2cccnc2)c1,DAR-DIA-23aa0b97-6,20200331_moonshot_to_enamine.csv,
COc1ccc2nccc(C(=O)NN)c2c1,AMD-UAU-3d234461-1,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCCc1cccc(O)c1,ANT-DIA-b7f58f21-2,20200331_moonshot_to_enamine.csv,
CNC(=O)OC1CCN(Cc2ccccc2)CC1,GIA-UNK-595fac82-5,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)Nc1cncc(Cl)c1,DAR-DIA-23aa0b97-15,20200331_moonshot_to_enamine.csv,
N#Cc1ccc(Nc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30aad1f1-12,20200331_moonshot_to_enamine.csv,
O=C(CC(=O)N1CCOCC1)Nc1ccccc1,GIA-UNK-3f36037a-2,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)CC1CCCCC1,TRY-UNI-714a760b-1,20200331_moonshot_to_enamine.csv,
Cc1ncncc1NC(=O)Nc1ccccc1,HAN-NEW-5f56c3bc-1,20200331_moonshot_to_enamine.csv,
CN(C)CCc1c[nH]c2ccccc12,JOH-MSK-a63bdd1d-10,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129dcd6f-9,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Nc1ccccc1,TRY-UNI-714a760b-8,20200331_moonshot_to_enamine.csv,
CN(C)CCc1c[nH]c2ccc(O)cc12,JOH-MSK-a63bdd1d-9,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)C1CCCCC1,TRY-UNI-714a760b-16,20200331_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)NC1CCCCC1,TRY-UNI-714a760b-7,20200331_moonshot_to_enamine.csv,
O=C(CCCBr)Nc1cccnc1,ALE-HEI-f28a35b5-14,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129dcd6f-12,20200331_moonshot_to_enamine.csv,
Cc1coc(NC(=O)Nc2cccnc2)n1,DAR-DIA-842b4336-7,20200331_moonshot_to_enamine.csv,
N#Cc1cncc(NC(=O)Nc2cccnc2)c1,CHR-SOS-363cfb78-1,20200331_moonshot_to_enamine.csv,
N#Cc1cc(Cl)cc(NC(=O)Nc2cccnc2)c1,WAR-XCH-eb7b662f-2,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c1,GAB-FAC-0d239413-1,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)Nc1cccc(C(=O)Oc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-7,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cccc(Cl)c1,CHR-SOS-7098f804-2,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(CNc2ccc(O)cc2)c1,MIH-UNI-6b9ca91a-5,20200331_moonshot_to_enamine.csv,
Cc1nnc(NC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-4,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(CN3CCCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-20,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,20200331_moonshot_to_enamine.csv,
COc1ccnc(NC(=O)Cc2ccc3ccccc3c2)c1,ALV-UNI-7ff1a6f9-47,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC([C@@H]3CCCO3)CC2)cc1,WAR-XCH-b72a1bbc-18,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(CN3CCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-19,20200331_moonshot_to_enamine.csv,
COCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-23,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(c3ccsc3)CC2)cc1,WAR-XCH-b72a1bbc-16,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(c3nc4ccccc4s3)CC2)cc1,WAR-XCH-b72a1bbc-8,20200331_moonshot_to_enamine.csv,
Cc1ccccc1CN1CCN(C(=O)C(F)C(C)C)CC1,JON-UIO-066ce08b-9,20200331_moonshot_to_enamine.csv,
COC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-9,20200331_moonshot_to_enamine.csv,
C[C@H](NC(=O)[C@@H](C)c1ccc(F)c(F)c1)c1cccc(F)c1,JON-UIO-066ce08b-7,20200331_moonshot_to_enamine.csv,
O=C(Cc1ccc2ccccc2c1)Nc1cc(C(F)(F)F)ccn1,ALV-UNI-7ff1a6f9-46,20200331_moonshot_to_enamine.csv,
CC(C)N(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-48,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(Cc2cc(O)cc(Cl)c2)CC1,KIM-UNI-2ee5d8f9-1,20200331_moonshot_to_enamine.csv,
CCN(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-49,20200331_moonshot_to_enamine.csv,
CC(NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1)c1ccc(F)cc1,WAR-XCH-b6889685-48,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(N3CCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-10,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCSCC2)cc1,WAR-XCH-b72a1bbc-1,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(Nc3ccc(F)cc3)CC2)cc1,WAR-XCH-b6889685-26,20200331_moonshot_to_enamine.csv,
CNS(=O)(=O)c1ccc(C(C)NC(=O)NC(C)(C)C)cc1,VIJ-CYC-1a381570-11,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(Nc3ccccc3)CC2)cc1,WAR-XCH-b6889685-29,20200331_moonshot_to_enamine.csv,
Cc1cccc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b6889685-27,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(N3CCCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-11,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(c3ccncc3)CC2)cc1,WAR-XCH-b72a1bbc-15,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCCc2cc(NCc3ccc(F)cc3Cl)ccc21,MIC-IOC-304754b1-2,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,MAK-UNK-6435e6c2-6,20200331_moonshot_to_enamine.csv,
CC(C)NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b6889685-23,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(CO)CC2)cc1,WAR-XCH-b72a1bbc-14,20200331_moonshot_to_enamine.csv,
O=C(NCCN1CCN(c2ccccc2)CC1)NCc1ccccn1,TRI-UNI-97428359-1,20200331_moonshot_to_enamine.csv,
Cc1cccc(NC2CCN(C(=O)CCl)CC2)c1,NIR-THE-0d6461ce-1,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abcbce68-1,20200331_moonshot_to_enamine.csv,
O=C(NCc1cccnn1)NC(Cc1ccccc1)c1cccs1,BAR-COM-4e090d3a-29,20200331_moonshot_to_enamine.csv,
Cc1ccccc1CNc1ccccc1NC(=O)C(O)c1cccnc1,BAR-COM-4e090d3a-3,20200331_moonshot_to_enamine.csv,
CCC(NC(=O)C(C)n1cncn1)c1ccccc1OCC(=O)N1CCCC1,BAR-COM-4e090d3a-31,20200331_moonshot_to_enamine.csv,
O=C(NCc1cccnn1)Nc1cccc(-c2ncc3n2CCCC3)c1,BAR-COM-4e090d3a-23,20200331_moonshot_to_enamine.csv,
CN1CCN(C(=O)c2ccccc2NC(=O)C(O)c2cccnc2)CC1,BAR-COM-4e090d3a-24,20200331_moonshot_to_enamine.csv,
CCC(NC(=O)NCc1cnccn1)c1ccccc1OCC(=O)N1CCCC1,BAR-COM-4e090d3a-27,20200331_moonshot_to_enamine.csv,
O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,20200331_moonshot_to_enamine.csv,
O=C(NCc1noc2ccccc12)c1ccccc1OCC1CC1,BAR-COM-4e090d3a-43,20200331_moonshot_to_enamine.csv,
CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccoc2)C1,BAR-COM-4e090d3a-44,20200331_moonshot_to_enamine.csv,
O=C(Cc1cccnc1Br)Nc1cccc(OCCn2cncn2)c1,BAR-COM-4e090d3a-35,20200331_moonshot_to_enamine.csv,
COC(=O)C(Cc1ccccc1)C(C)NC(=O)C(C)n1ccnc1,BAR-COM-4e090d3a-36,20200331_moonshot_to_enamine.csv,
Cc1noc(CC(NC(=O)C(C)Cn2ccnc2)c2ccccc2)n1,BAR-COM-4e090d3a-38,20200331_moonshot_to_enamine.csv,
O=C(NCCNc1cccnn1)c1ccccc1NS(=O)(=O)c1cc(F)ccc1F,BAR-COM-4e090d3a-10,20200331_moonshot_to_enamine.csv,
O=C(Cc1cncnc1)Nc1cccc(CCCc2ccccc2)c1,BAR-COM-4e090d3a-11,20200331_moonshot_to_enamine.csv,
N#Cc1cnn(-c2ccccc2NC(=O)Cc2ccn[nH]2)c1N,BAR-COM-4e090d3a-14,20200331_moonshot_to_enamine.csv,
Cc1cccc(C)c1OCC(=O)NCCc1ccccc1,ALE-UNK-fca05062-3,20200331_moonshot_to_enamine.csv,
O=C(COc1ccccc1)NCCc1ccccc1,ALE-UNK-fca05062-4,20200331_moonshot_to_enamine.csv,
COc1cccc(NC(=O)Nc2cccc(C#N)c2)c1,ANN-UNI-26382800-6,20200331_moonshot_to_enamine.csv,
CC(C(=O)Nc1cccc(NC2CCCC2)c1)c1cnccn1,BAR-COM-4e090d3a-20,20200331_moonshot_to_enamine.csv,
NC(=O)C1Cc2ccccc2N(CC(=O)Nc2cnccn2)C1,BAR-COM-4e090d3a-21,20200331_moonshot_to_enamine.csv,
COc1cc(CNC(=O)Cc2ncc[nH]2)c2ccccc2n1,BAR-COM-4e090d3a-22,20200331_moonshot_to_enamine.csv,
