SMILES,CID,orders,comments
CCc1nnnn1-c1ccccc1NC(=O)C1(c2cncc(Br)c2)CC1,BAR-COM-4e090d3a-16,20200331_moonshot_to_enamine.csv,
CC1CC(C)CN(C(=O)c2ccccc2NC(=O)NCc2ccncn2)C1,BAR-COM-4e090d3a-17,20200331_moonshot_to_enamine.csv,
O=C(NC(Cc1ccccc1)C(=O)NCc1ccno1)OCc1ccccc1,BAR-COM-4e090d3a-19,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCC[C@H]1CCCCN1CC(=O)Nc1cccnc1,BEN-DND-362d364a-10,20200331_moonshot_to_enamine.csv,
NC(=O)[C@@H]1CN(Cc2cccnc2)C[C@H]1c1ccccc1,DUN-NEW-d8381160-1,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCCN1CCCc2ccc(S(N)(=O)=O)cc21,DUN-NEW-f8ce3686-14,20200331_moonshot_to_enamine.csv,
O=C(NCc1cccnc1)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-69,20200331_moonshot_to_enamine.csv,
Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e090d3a-8,20200331_moonshot_to_enamine.csv,
Cc1noc(C)c1COc1ccccc1C(=O)NC(C)c1nnc2ncccn12,BAR-COM-4e090d3a-9,20200331_moonshot_to_enamine.csv,
O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,GIA-UNK-d2defdc3-6,20200331_moonshot_to_enamine.csv,
O=C(c1ccccc1)N1CCN(C(=O)C2CCOCC2)CC1,GIA-UNK-eaadd1d4-1,20200331_moonshot_to_enamine.csv,
O=C(CC(=O)N1CCOCC1)NCc1ccccc1,GIA-UNK-3f36037a-6,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1ccc(S(N)(=O)=O)cc1,GAB-REV-70cc3ca5-20,20200331_moonshot_to_enamine.csv,
O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,GIA-UNK-d2defdc3-2,20200331_moonshot_to_enamine.csv,
CN1CCC(C(=O)NC2CCCCC2NC(=O)c2ccccc2)CC1,GIA-UNK-d2defdc3-4,20200331_moonshot_to_enamine.csv,
Cn1cncc1CNC(=O)Nc1cccc(OCC(F)F)n1,BAR-COM-4e090d3a-52,20200331_moonshot_to_enamine.csv,
CC(C(=O)Nc1cccc(OC2CC(=O)N2)c1)c1cnccn1,BAR-COM-4e090d3a-53,20200331_moonshot_to_enamine.csv,
O=C(NCc1cccnn1)Nc1cccc(OCCN2CCOCC2)c1,BAR-COM-4e090d3a-54,20200331_moonshot_to_enamine.csv,
O=C(CCn1ccnn1)NC(CN1CCOCC1)c1ccccc1,BAR-COM-4e090d3a-45,20200331_moonshot_to_enamine.csv,
Nc1ncncc1CNC(=O)Nc1ccccc1OCCn1ccnc1,BAR-COM-4e090d3a-5,20200331_moonshot_to_enamine.csv,
CCn1c(=O)n(CC(=O)NCc2cnccn2)c2ccccc21,BAR-COM-4e090d3a-51,20200331_moonshot_to_enamine.csv,
O=C(NCc1cccnn1)Nc1cccc(N2CCC2=O)c1,BAR-COM-4e090d3a-60,20200331_moonshot_to_enamine.csv,
CC(NC(=O)c1ccccc1OCC(N)=O)c1cnn(C)c1,BAR-COM-4e090d3a-62,20200331_moonshot_to_enamine.csv,
CC(c1cccc(NC(=O)Cc2cnccc2Cl)c1)N1CCOCC1,BAR-COM-4e090d3a-66,20200331_moonshot_to_enamine.csv,
CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e090d3a-55,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccnnc1)NC(Cc1ccccc1)C(=O)N1CCCC1,BAR-COM-4e090d3a-56,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccccc1NS(=O)(=O)c1ccc(F)cc1)C(O)c1cccnc1,BAR-COM-4e090d3a-57,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Nc1ccccc1,ALE-HEI-f28a35b5-1,20200331_moonshot_to_enamine.csv,
Cc1nnc(CC(=O)Nc2cccnc2)s1,ALE-HEI-f28a35b5-5,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(CC(=O)Nc2cccnc2)c1,ANN-UNI-26382800-5,20200331_moonshot_to_enamine.csv,
CS(=O)(=O)NCCc1ccccc1O,ANT-DIA-b7f58f21-3,20200331_moonshot_to_enamine.csv,
O=C(Cc1cccnc1Cl)Nc1cccc(OCCc2ccccc2)c1,BAR-COM-4e090d3a-15,20200331_moonshot_to_enamine.csv,
Nc1nnnn1-c1cccc(C(=O)Nc2c(-c3cccnc3)nc3ccccn23)c1,BAR-COM-4e090d3a-2,20200331_moonshot_to_enamine.csv,
CC(NC(=O)c1ccccc1OC1CCCCC1)c1cnccn1,BAR-COM-4e090d3a-26,20200331_moonshot_to_enamine.csv,
O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,BAR-COM-4e090d3a-30,20200331_moonshot_to_enamine.csv,
O=C(NCC(O)Cn1ccnn1)c1ccccc1OC1CCC1,BAR-COM-4e090d3a-34,20200331_moonshot_to_enamine.csv,
O=C(Cc1cncnc1)Nc1cccc(OC2CC(=O)N2)c1,BAR-COM-4e090d3a-39,20200331_moonshot_to_enamine.csv,
CC1CN(Cc2ccccc2NC(=O)NCc2cnsc2)CC(C)O1,BAR-COM-4e090d3a-4,20200331_moonshot_to_enamine.csv,
O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,20200331_moonshot_to_enamine.csv,
Cn1cc(CNC(=O)N(CCc2ccccc2)Cc2cccnc2)nn1,BAR-COM-4e090d3a-47,20200331_moonshot_to_enamine.csv,
N#CCOc1ccccc1C(=O)NCc1cnsc1,BAR-COM-4e090d3a-49,20200331_moonshot_to_enamine.csv,
O=C(Cc1ccccc1OC1CCOC1)OCc1cnn[nH]1,BAR-COM-4e090d3a-50,20200331_moonshot_to_enamine.csv,
O=C(NCc1cncs1)Nc1cccc(N2CCOCC2)c1,BAR-COM-4e090d3a-58,20200331_moonshot_to_enamine.csv,
Cn1nncc1CC(=O)NC(c1ccccc1)c1nc2ccccc2n1C,BAR-COM-4e090d3a-6,20200331_moonshot_to_enamine.csv,
O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,BAR-COM-4e090d3a-61,20200331_moonshot_to_enamine.csv,
CC1CCCC(OCc2cccc(NC(=O)NC(C)c3ccn[nH]3)c2)C1,BAR-COM-4e090d3a-63,20200331_moonshot_to_enamine.csv,
O=C(NCc1cnccn1)c1sc2cccc(F)c2c1COc1ccccc1,BAR-COM-4e090d3a-64,20200331_moonshot_to_enamine.csv,
O=C(NCc1ccno1)c1ccccc1OC1CCCCC1,BAR-COM-4e090d3a-65,20200331_moonshot_to_enamine.csv,
O=C(Nc1cccc(-c2cc[nH]n2)c1)C(O)c1cccnc1,BAR-COM-4e090d3a-68,20200331_moonshot_to_enamine.csv,
CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ncco1,BAR-COM-4e090d3a-7,20200331_moonshot_to_enamine.csv,
O=C(CC1(c2ccccc2)CCCC1)Nc1cccnc1,CHR-SOS-f7373dd1-4,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O,CHR-SOS-7098f804-3,20200331_moonshot_to_enamine.csv,
O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1O,CHR-SOS-7098f804-5,20200331_moonshot_to_enamine.csv,
N#Cc1cncc(CC(=O)Nc2cccnc2)c1,DAR-DIA-23aa0b97-17,20200331_moonshot_to_enamine.csv,
N#Cc1cccc(NC(=O)Cc2cncc3ccccc23)c1,DAR-DIA-23aa0b97-19,20200331_moonshot_to_enamine.csv,
O=C(Cc1cncc2ccccc12)Nc1ccccc1,DAR-DIA-23aa0b97-20,20200331_moonshot_to_enamine.csv,
Cc1cnc(CC(=O)Nc2cccnc2)o1,DAR-DIA-842b4336-16,20200331_moonshot_to_enamine.csv,
Cc1ccc(NC(=O)Nc2cccnc2)s1,DAR-DIA-842b4336-3,20200331_moonshot_to_enamine.csv,
O=C(C1CCN(c2ccncc2)CC1)N1CCCCC1,GIA-UNK-30c7cb75-1,20200331_moonshot_to_enamine.csv,
O=C(C1CCN(c2ccncc2)CC1)N1CCOCC1,GIA-UNK-30c7cb75-2,20200331_moonshot_to_enamine.csv,
O=C(C1CCN(c2ccncc2)CC1)N1CCS(=O)(=O)CC1,GIA-UNK-30c7cb75-3,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(C(=O)Cc2ccccn2)CC1,JON-UIO-066ce08b-3,20200331_moonshot_to_enamine.csv,
O=S(=O)(NCCc1ccccc1)c1ccoc1,MIH-UNI-6b9ca91a-6,20200331_moonshot_to_enamine.csv,
CC(=O)N1CCN(Cc2cn(-c3cccc(S(N)(=O)=O)c3)nn2)CC1,NIM-UNI-02269248-3,20200331_moonshot_to_enamine.csv,
C#Cc1ccc(CNC(=O)N2CCOCC2)cc1,PAT-GYR-359dbb24-1,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(C#N)c1,TRY-UNI-714a760b-20,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)c1cccc(C#N)c1,TRY-UNI-714a760b-22,20200331_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1ccccc1,TRY-UNI-714a760b-5,20200331_moonshot_to_enamine.csv,
C=CC(=O)NCc1ccc(C(C)NC(=O)OC(C)(C)C)cc1,VIJ-CYC-1a381570-10,20200331_moonshot_to_enamine.csv,
CC(C)[C@@H](C#N)NS(=O)(=O)c1ccc(CF)cc1,VIJ-CYC-1a381570-12,20200331_moonshot_to_enamine.csv,
COC(=O)c1sc(NS(=O)(=O)c2ccc(CF)cc2)nc1C(C)(C)C,VIJ-CYC-1a381570-13,20200331_moonshot_to_enamine.csv,
C=C1CC1C(=O)NC(C)c1ccc(S(=O)(=O)NC)cc1,VIJ-CYC-1a381570-5,20200331_moonshot_to_enamine.csv,
CCOCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b6889685-20,20200331_moonshot_to_enamine.csv,
Cc1ccc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,WAR-XCH-b6889685-25,20200331_moonshot_to_enamine.csv,
Cc1ccccc1NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b6889685-30,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(-c2ccsc2)cc1,WAR-XCH-b72a1bbc-3,20200331_moonshot_to_enamine.csv,
CCSCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-39,20200331_moonshot_to_enamine.csv,
Cc1ccncc1-c1ccc(S(N)(=O)=O)cc1,WAR-XCH-b72a1bbc-4,20200331_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(N2CCC(c3ccco3)CC2)cc1,WAR-XCH-b72a1bbc-7,20200331_moonshot_to_enamine.csv,
NC(=O)[C@@H]1CN(C2CCOCC2)C[C@H]1c1ccccc1,DUN-NEW-f8ce3686-1,20200331_moonshot_to_enamine.csv,
O=C(NC1CCCCC1NC(=O)C1CCCCC1)c1ccncc1,GIA-UNK-d2defdc3-1,20200331_moonshot_to_enamine.csv,
CN1CCC(C(=O)NC2CCCCC2NC(=O)C2CCCCC2)CC1,GIA-UNK-d2defdc3-3,20200331_moonshot_to_enamine.csv,
COc1cc(NC(=O)C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ANT-LOU-17aa1493-2,20200431_moonshot_to_enamine.csv,
O=S1(=O)CCC(N2CCN(c3nc(-c4cccnc4)nc4ccccc34)CC2)C1,AUS-ARG-7cfdce8f-15,20200431_moonshot_to_enamine.csv,
Cc1ccccc1C(C(=O)NCC(O)Cn1ccnn1)c1ccccc1,BAR-COM-4e090d3a-12,20200431_moonshot_to_enamine.csv,
Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,20200431_moonshot_to_enamine.csv,
COC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,FAR-UNI-a04c1544-1,20200431_moonshot_to_enamine.csv,
O=C(Cn1cccn1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,IND-SYN-6c8299e8-7,20200431_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)cc1,JAR-IMP-ed466bb3-13,20200431_moonshot_to_enamine.csv,
O=C(c1cc2sccc2s1)N1CCOC(CN2CCOCC2)C1,JAR-KUA-672ec752-1,20200431_moonshot_to_enamine.csv,
CN1CCN(C(=O)CNc2c(S(N)(=O)=O)ccc3ccccc23)CC1,JAR-KUA-672ec752-3,20200431_moonshot_to_enamine.csv,
CCSc1cc(Cn2c(C3CCC(=O)N3)nnc2N2CCC(C(N)=O)CC2)ccn1,KUS-THE-322b9b63-12,20200431_moonshot_to_enamine.csv,
CC(C)N1CCC(O)(Cn2c(-c3ccc[nH]3)nnc2N(C)Cc2cnn(C)c2)CC1,KUS-THE-322b9b63-13,20200431_moonshot_to_enamine.csv,
CC(C)(Cn1c(C2CCC(=O)N2)nnc1N1CCCC(C(N)=O)C1)c1ccccc1F,KUS-THE-322b9b63-14,20200431_moonshot_to_enamine.csv,
CC(=O)N1CCN(c2nnc(C3CCC(=O)N3)n2CC(=O)Nc2c(C)cccc2C)CC1,KUS-THE-322b9b63-15,20200431_moonshot_to_enamine.csv,
NC(=O)C1CCN(c2nnc(C3CCC(=O)N3)n2CCc2cc(F)cc(F)c2)CC1,KUS-THE-322b9b63-16,20200431_moonshot_to_enamine.csv,
O=S(=O)(NC1CCCCCC1)c1ccsc1-c1nc(C2CCCN2)no1,KUS-THE-322b9b63-20,20200431_moonshot_to_enamine.csv,
Cc1nc(Cn2c(C3CCC(=O)N3)nnc2N2CCNC(=O)C2)sc1C,KUS-THE-322b9b63-21,20200431_moonshot_to_enamine.csv,
Cc1nnc(Cn2c(C3CCC(=O)N3)nnc2N2CCNC(=O)C2)s1,KUS-THE-322b9b63-22,20200431_moonshot_to_enamine.csv,
Cc1nc(CCn2c(C3CCC(=O)N3)nnc2N2CCOC(C)(C)C2)n[nH]1,KUS-THE-322b9b63-5,20200431_moonshot_to_enamine.csv,
OC1(Cn2c(-c3cc(Br)c[nH]3)nnc2N2CCCC2)CCCCCC1,KUS-THE-322b9b63-6,20200431_moonshot_to_enamine.csv,
O=C1CN(c2nnc(C3CCC(=O)N3)n2CCn2cc(Cl)cn2)CCN1,KUS-THE-322b9b63-7,20200431_moonshot_to_enamine.csv,
COc1cccc(CNC(=O)N2CCN(C(=O)N3CCCCC3)CC2)c1,LUI-IND-2c46affe-3,20200431_moonshot_to_enamine.csv,
CS(=O)(=O)Nc1cccc(C(=O)OCC(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-9159f8ed-4,20200431_moonshot_to_enamine.csv,
O=C(Nc1ccc(Oc2ncccn2)cc1)C(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-b1d4dcd7-3,20200431_moonshot_to_enamine.csv,
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1ccc(Br)cc1,NIC-BIO-a68395b7-5,20200431_moonshot_to_enamine.csv,
CN(C)C(=O)C[C@@H]1CN(C(=O)c2cnn3c2CCC3)c2ccc(Cl)cc21,RAI-NOV-2f6a9876-1,20200431_moonshot_to_enamine.csv,
NCCn1cc(C(=O)N2CC3(CCC3)c3cc(Br)ccc32)cn1,RAI-NOV-2f6a9876-5,20200431_moonshot_to_enamine.csv,
OC[C@@]1(F)CCN(c2nc(-c3cccnc3)nc3sc4c(c23)CCC4)C1,RAI-NOV-2f6a9876-7,20200431_moonshot_to_enamine.csv,
CNCCN(C)C(=O)C(=O)N1Cc2ccccc2C(c2ccccc2)C1,REN-UFA-aaaed2d6-5,20200431_moonshot_to_enamine.csv,
CN(CCC(N)=O)C(=O)C(=O)N1Cc2ccccc2C(c2ccccc2)C1,REN-UFA-aaaed2d6-6,20200431_moonshot_to_enamine.csv,
CCc1ccccc1Nc1nc(N)nc(CSc2nnc3ccccn23)n1,SER-UNI-985a0e14-4,20200431_moonshot_to_enamine.csv,
Cc1ccc(S(=O)(=O)N2CCC(NC(=O)N(C)Cc3cc(C)on3)CC2)cc1,SIM-SYN-3099a863-1,20200431_moonshot_to_enamine.csv,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)Cc3cccnc3)CC2)cc1,SIM-SYN-3099a863-3,20200431_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,SWA-SYN-d2e6fa14-4,20200431_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,20200431_moonshot_to_enamine.csv,
CNC(=O)c1ccc(CS(=O)(=O)NCC(F)(F)c2ccc(F)cc2F)cc1,VIJ-CYC-1a381570-3,20200431_moonshot_to_enamine.csv,
Cc1nc[nH]c1CN1CCN(Cc2cccc(Cl)c2)C1=O,ALP-POS-91609ae9-1,20200528_moonshot_to_wuxi.csv,
Cc1nc(N)sc1CN1CCN(Cc2cccc(Cl)c2)C1=O,ALP-POS-91609ae9-2,20200528_moonshot_to_wuxi.csv,
O=C1N(Cc2cccc(Cl)c2)CCN1c1nccc2[nH]ncc12,ALP-POS-91609ae9-3,20200528_moonshot_to_wuxi.csv,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)cc1C,JAG-UCB-1d922829-1,20200530_moonshot_to_molport.csv,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)c(C)c1,JAG-UCB-1d922829-2,20200530_moonshot_to_molport.csv,
Cc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3cccnc3)C2=O)cc1Cl,JAG-UCB-1d922829-3,20200530_moonshot_to_molport.csv,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(Cl)c1,JAG-UCB-1d922829-4,20200530_moonshot_to_molport.csv,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(C#N)c1,JAG-UCB-1d922829-5,20200530_moonshot_to_molport.csv,
CC(=O)N(CC(=O)Nc1ccc(F)c(Cl)c1)c1cccc(C(F)(F)F)c1,JAG-UCB-1d922829-6,20200530_moonshot_to_molport.csv,
COc1ccc2nnn(CC(=O)N(Cc3ccccn3)c3ccc(C4CCNCC4)cc3)c2c1,ALP-POS-c0c213c9-1,20200526_moonshot_to_sai.csv,
COc1ccc2nnc(CC(=O)N(CC(=O)N3CCNCC3)c3ccc(-c4ccncc4)cc3)n2c1,ALP-POS-c0c213c9-2,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cn1nnc2ccccc21)c1ccc(-c2ccccc2)cc1)N1CCNCC1,ALP-POS-c0c213c9-3,20200526_moonshot_to_sai.csv,
NCc1cn(CC(=O)N(Cc2cscn2)c2ccc(-c3ccccc3)nc2)nn1,ALP-POS-c0c213c9-4,20200526_moonshot_to_sai.csv,
NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(-c3ccccc3)cc2)nn1,ALP-POS-c0c213c9-5,20200526_moonshot_to_sai.csv,
CC(C)(C(N)=O)c1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-c0c213c9-6,20200526_moonshot_to_sai.csv,
NCc1cn(CC(=O)N(CC(=O)N2CCNCC2)c2ccc(-c3ccccc3)cc2)nn1,ALP-POS-c0c213c9-7,20200526_moonshot_to_sai.csv,
O=C(Cn1nnc2c1CCNC2)N(CC1CCOC1)c1ccc(-c2ccccc2)cc1,ALP-POS-c0c213c9-8,20200526_moonshot_to_sai.csv,
Cn1cnc(CN(C(=O)c2cnnn2-c2ccccc2)c2ccc(OCc3ccccc3)cc2)c1,ALP-POS-c0c213c9-9,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cc1cccnc1)c1ccc(-c2ncccn2)cc1)N1CCNCC1,ALP-POS-c0c213c9-10,20200526_moonshot_to_sai.csv,
NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(-n3cnnc3)cc2)nn1,ALP-POS-c0c213c9-11,20200526_moonshot_to_sai.csv,
NCc1cn(CC(=O)N(Cc2ccsc2)c2ccc(N3CCOCC3)cc2)nn1,ALP-POS-c0c213c9-12,20200526_moonshot_to_sai.csv,
O=C(Cn1nnc2ccccc21)N(CC1CCOC1)c1ccc(C2CCNCC2)cc1,ALP-POS-c0c213c9-13,20200526_moonshot_to_sai.csv,
Cn1ccc(CN(C(=O)Cc2cccnc2)c2ccc(-c3ccccn3)cc2)n1,ALP-POS-c0c213c9-14,20200526_moonshot_to_sai.csv,
O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1cnc(-c2ccccc2)nc1,ALP-POS-c0c213c9-15,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cn1ccnn1)c1ccc(N2CCOCC2)cc1)N1CCNCC1,ALP-POS-c0c213c9-16,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cn1nnc2ccc(O)cc21)c1cnc(-c2ccccc2)nc1)N1CCNCC1,ALP-POS-c0c213c9-17,20200526_moonshot_to_sai.csv,
O=C(Cn1nnc2ccccc21)N(Cc1ccccn1)c1ccc(-n2cnnc2)cc1,ALP-POS-c0c213c9-18,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cc1cccnc1)c1ccc(-n2cnnc2)cc1)N1CCNCC1,ALP-POS-c0c213c9-19,20200526_moonshot_to_sai.csv,
O=C(CN(C(=O)Cn1ccnn1)c1ccc(-c2ccccn2)cc1)N1CCNCC1,ALP-POS-c0c213c9-20,20200526_moonshot_to_sai.csv,
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1S(=O)(=O)O,AAR-POS-dddeddbf-1,20200414_moonshot_to_molport.csv,
Cc1cc(S(=O)(=O)c2c([N+](=O)[O-])cc(C(F)(F)F)cc2[N+](=O)[O-])c(Cl)cc1Cl,AAR-POS-dddeddbf-2,20200414_moonshot_to_molport.csv,
Nc1ncc(S(=O)(=O)c2ccc(Cl)cc2)c(N)n1,AAR-POS-dddeddbf-3,20200414_moonshot_to_molport.csv,
